LotArea,OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,GrLivArea,GarageCars,FullBath,TotRmsAbvGrd,Fireplaces,MasVnrArea,GarageYrBlt,BsmtFinSF1,OpenPorchSF,ExterQual,KitchenQual,BsmtQual,GarageQual,FireplaceQu,HeatingQC,NB_Blmngtn,NB_Blueste,NB_BrDale,NB_BrkSide,NB_ClearCr,NB_CollgCr,NB_Crawfor,NB_Edwards,NB_Gilbert,NB_IDOTRR,NB_MeadowV,NB_Mitchel,NB_NAmes,NB_NPkVill,NB_NWAmes,NB_NoRidge,NB_NridgHt,NB_OldTown,NB_SWISU,NB_Sawyer,NB_SawyerW,NB_Somerst,NB_StoneBr,NB_Timber,NB_Veenker,SalePrice,above_median
10421,7,1988,1988,980,1714,2,2,7,1,42.0,1988.0,394,66,3,3,4,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,196500.0,1
12508,6,1940,1985,983,1750,1,2,7,0,0.0,1989.0,660,0,3,3,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,160000.0,0
9100,7,2004,2005,1860,1836,2,2,8,1,0.0,2004.0,24,33,4,4,4,3,4,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,216837.0,1
53504,8,2003,2003,1650,3279,3,3,12,1,603.0,2003.0,1416,36,5,5,4,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,538000.0,1
7252,5,1982,1982,858,858,2,1,5,0,0.0,1983.0,685,0,3,3,4,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,134900.0,0
8877,4,1951,1951,836,1220,2,1,6,0,0.0,1951.0,836,0,3,3,2,3,0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,102000.0,0
7819,6,1976,1976,1029,1117,2,1,6,1,0.0,1976.0,422,0,3,3,3,3,3,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,107000.0,0
10150,5,1958,1958,912,912,1,1,5,0,1.0,1958.0,456,0,3,3,3,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,114500.0,0
14226,8,2006,2006,1935,1973,3,2,9,1,375.0,2006.0,0,45,4,4,4,3,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,395000.0,1
4500,6,1998,1998,1204,1204,2,2,5,0,320.0,1998.0,866,247,3,3,5,3,0,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,162000.0,0
11210,7,2005,2006,1614,1614,3,2,7,0,240.0,2005.0,20,59,4,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,221500.0,1
13350,5,1974,1974,864,894,2,1,5,1,0.0,1974.0,762,0,3,3,3,3,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,142500.0,0
8400,5,1977,1977,0,2020,2,2,10,2,320.0,1977.0,0,0,3,3,0,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,144000.0,0
10530,6,1977,1977,975,1004,2,1,4,0,90.0,1977.0,975,0,3,3,4,3,0,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,135000.0,0
7875,7,1995,1996,1237,1253,2,2,6,1,38.0,1995.0,0,21,3,3,4,3,3,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,176000.0,1
7153,6,1992,1992,761,1603,2,2,7,0,0.0,1992.0,387,124,4,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,175900.0,1
16285,7,2001,2002,1413,1430,2,2,6,0,0.0,2001.0,0,33,4,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,187100.0,1
9101,5,1978,1978,1097,1110,2,1,4,1,104.0,1978.0,1097,30,3,4,4,3,3,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,165500.0,1
6300,6,1914,2001,742,1484,0,2,9,1,0.0,1980.0,0,291,3,3,3,0,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,128000.0,0
9790,6,1967,1967,1372,1342,2,2,7,1,0.0,1967.0,251,0,3,3,3,3,4,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,161500.0,0
10800,5,1915,1950,686,1652,1,2,7,0,0.0,1961.0,686,0,3,3,2,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,139000.0,0
10142,7,2004,2004,956,2084,2,2,8,0,0.0,2004.0,656,45,4,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,233000.0,1
6000,4,1954,2000,901,901,1,1,4,0,0.0,1954.0,0,0,3,3,3,2,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,107900.0,0
12205,6,1966,2007,832,2087,2,2,9,0,157.0,1966.0,568,168,3,4,3,3,0,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,187500.0,1
3182,7,2005,2006,1145,1145,2,2,5,1,11.0,2005.0,16,16,4,4,4,3,4,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,160200.0,0
11333,6,1976,1976,1029,1062,2,1,5,2,0.0,1976.0,539,0,3,3,4,3,3,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,146800.0,0
9920,7,1996,1997,1117,2013,2,2,8,1,0.0,1997.0,862,130,4,3,4,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,269790.0,1
9158,8,2007,2007,1496,1496,2,2,7,0,140.0,2007.0,0,130,4,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,225000.0,1
10832,7,1994,1996,712,1895,2,2,7,1,0.0,1994.0,0,46,4,4,4,3,3,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,194500.0,1
8400,6,1980,1981,650,1564,2,2,7,1,130.0,1980.0,0,50,3,3,4,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,171000.0,1
8197,6,1977,1977,660,1285,2,1,7,1,148.0,1977.0,0,0,3,3,3,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,143500.0,0
7677,5,1953,1953,773,773,1,1,4,0,0.0,1953.0,570,0,3,3,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,110000.0,0
13518,9,2008,2009,1926,3140,3,3,11,2,860.0,2009.0,0,78,5,5,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,485000.0,1
7200,5,1937,1950,731,1768,1,1,7,2,252.0,1939.0,569,0,3,4,4,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,175000.0,1
12798,6,1997,1997,616,1688,2,2,8,0,0.0,1997.0,462,114,3,4,4,3,0,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200000.0,1
4800,4,1916,1990,1196,1196,2,1,5,0,0.0,1957.0,197,0,3,3,3,3,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,109900.0,0
8199,7,2005,2005,728,1456,2,2,7,1,0.0,2005.0,648,18,4,4,4,3,4,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,189000.0,1
13891,9,2008,2009,1734,2822,3,3,12,1,424.0,2009.0,0,170,5,5,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,582933.0,1
9000,5,1954,1954,936,1128,1,1,5,0,0.0,1954.0,812,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,118000.0,0
12274,7,2008,2008,1417,1428,2,2,6,0,256.0,2008.0,0,60,4,5,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,227680.0,1
9750,5,1967,1967,980,980,1,2,6,0,0.0,1967.0,400,0,3,3,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,135500.0,0
21384,5,1923,2004,1324,1576,2,1,6,1,0.0,1923.0,1309,312,3,4,3,3,3,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,223500.0,1
13400,5,1966,1966,1024,1086,2,1,6,1,1047.0,1966.0,516,0,3,3,3,3,4,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,159950.0,0
8100,5,1898,1965,849,2138,2,2,11,0,0.0,1910.0,0,156,3,3,3,2,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,106000.0,0
10140,6,1974,1999,1040,1309,2,1,5,1,99.0,1974.0,663,0,3,4,3,3,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,181000.0,1
4438,6,2004,2004,848,848,2,1,4,1,169.0,2004.0,662,0,4,4,4,3,4,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,144500.0,0
8712,5,1952,1952,540,1044,2,1,4,0,0.0,1952.0,0,0,2,2,3,3,0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55993.0,0
9750,6,1958,1958,1442,1442,1,1,7,0,243.0,1958.0,608,0,3,3,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,157900.0,0
8248,5,1918,1950,686,1250,1,1,7,0,0.0,1955.0,0,0,3,2,3,3,0,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,116000.0,0
12137,7,1998,1998,1649,1661,2,2,6,0,442.0,1998.0,0,34,3,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,224900.0,1
11425,5,1954,1954,1008,1008,1,1,4,1,0.0,1954.0,486,0,3,3,3,3,4,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,137000.0,0
13265,8,2002,2002,1568,1689,3,2,7,2,148.0,2002.0,1218,59,4,4,4,3,4,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,271000.0,1
8816,6,1971,1971,1010,1052,2,1,6,0,80.0,1971.0,504,0,3,3,3,3,0,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,155000.0,0
6371,7,2009,2010,1358,1358,2,2,6,1,128.0,2010.0,733,35,4,4,4,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,224000.0,1
7226,7,2003,2003,798,1640,2,2,6,0,0.0,2003.0,0,45,4,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,183000.0,1
6000,4,1953,1953,936,936,2,1,4,0,0.0,1974.0,0,32,2,3,2,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,93000.0,0
12394,7,2003,2003,847,1733,2,2,7,1,0.0,2003.0,0,48,4,4,4,3,4,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,225000.0,1
9900,6,1940,1950,778,1489,1,2,7,1,0.0,1940.0,0,0,3,3,3,3,4,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,139500.0,0
11216,8,2006,2006,1489,1489,2,2,7,1,0.0,2006.0,0,140,4,4,4,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,232600.0,1
14803,10,2007,2008,2078,2084,3,2,7,1,816.0,2007.0,1636,45,5,5,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,385000.0,1
6130,5,1924,1950,784,784,0,1,5,0,0.0,1980.0,784,0,3,4,3,0,0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,109500.0,0
8529,7,2001,2001,1454,1434,2,2,6,1,0.0,2001.0,20,39,4,4,4,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,189000.0,1
28698,5,1967,1967,1013,2126,2,2,7,0,0.0,1967.0,249,0,3,3,3,3,0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,185000.0,1
2544,7,2005,2005,600,1223,2,2,4,0,0.0,2005.0,0,166,4,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,147400.0,0
11900,6,1957,1957,1392,1392,2,1,6,2,387.0,1957.0,1040,0,3,3,3,3,4,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,166000.0,1
3180,7,2005,2005,600,1200,2,2,4,0,0.0,2005.0,0,166,3,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,151000.0,0
9548,7,2003,2003,941,1829,2,2,7,1,223.0,2003.0,483,39,4,4,4,3,3,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,237000.0,1
10004,6,1964,1964,1516,1516,2,1,6,0,180.0,1964.0,196,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,167000.0,1
7875,5,1961,1961,1144,1144,2,1,6,0,136.0,1961.0,572,0,3,3,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,139950.0,0
9600,4,1950,1995,1067,1067,2,2,4,0,0.0,1996.0,442,0,3,4,4,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,128000.0,0
8100,5,1948,1973,1559,1559,2,1,5,0,0.0,1948.0,338,116,3,3,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,153500.0,0
1680,6,1973,1973,483,987,1,1,5,0,158.0,1973.0,330,0,3,3,3,3,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100000.0,0
9525,5,1995,2006,1099,1099,1,1,6,0,0.0,1999.0,0,0,3,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,144000.0,0
11767,5,1946,1995,768,1200,1,1,6,0,0.0,1946.0,352,0,3,3,3,3,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130500.0,0
12155,6,1925,1950,672,1482,1,2,7,0,0.0,1934.0,156,0,3,2,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,140000.0,0
10440,5,1904,2002,650,1539,2,2,8,1,0.0,1983.0,0,78,3,4,3,4,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,157500.0,0
9020,6,1966,1966,1127,1165,2,1,6,0,183.0,1966.0,312,129,3,3,3,4,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,174900.0,1
8000,5,1961,1961,1800,1800,0,2,10,0,0.0,1980.0,0,0,3,3,3,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,141000.0,0
12665,5,1915,1950,876,1416,3,1,7,1,0.0,1949.0,0,0,3,3,3,3,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,153900.0,0
16647,5,1975,1981,1390,1701,2,2,6,2,0.0,1975.0,1390,0,3,3,4,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,171000.0,1
9317,7,1993,1993,740,1775,2,2,7,1,137.0,1993.0,513,72,4,4,4,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,213000.0,1
15523,5,1972,1972,864,864,1,1,5,1,0.0,1972.0,460,0,3,3,3,3,2,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,133500.0,0
45600,6,1908,1997,907,2358,2,3,10,1,0.0,1908.0,0,40,3,3,3,2,4,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,240000.0,1
9600,6,1976,1994,528,1855,2,2,7,1,360.0,1976.0,0,100,4,3,3,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,187000.0,1
4435,6,2003,2003,848,848,2,1,3,0,170.0,2003.0,659,0,4,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,131500.0,0
3196,8,2003,2003,1273,1456,2,2,7,1,40.0,2003.0,0,20,4,4,4,3,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,215000.0,1
7128,7,1941,1950,918,1646,1,2,7,2,0.0,1941.0,364,0,3,3,3,3,4,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,164000.0,1
12095,6,1964,1964,1127,1445,2,1,7,1,115.0,1964.0,564,0,3,3,3,3,2,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,158000.0,0
17920,5,1955,1974,1763,1779,2,1,6,1,0.0,1955.0,306,418,3,3,3,3,4,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,170000.0,1
6897,5,1962,2010,1040,1040,1,1,6,0,0.0,1962.0,659,104,3,3,3,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,127000.0,0
10970,6,1978,1978,940,1026,2,1,5,0,0.0,1981.0,505,0,3,3,4,3,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,147000.0,0
8125,6,1994,1995,702,1481,2,2,6,1,0.0,1994.0,0,36,3,3,4,3,3,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,174000.0,1
10400,7,1976,1976,1090,1370,2,2,6,1,189.0,1976.0,0,0,3,3,4,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,152000.0,0
11029,6,1968,1984,1054,2654,2,2,9,1,220.0,1968.0,619,65,3,4,3,3,4,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,250000.0,1
7642,7,1918,1998,912,1426,1,1,7,1,0.0,1925.0,0,240,4,4,3,3,4,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,189950.0,1
11625,5,1965,1965,1039,1039,2,1,6,0,0.0,1965.0,841,0,3,3,3,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,131500.0,0
9672,6,1984,1985,1040,1097,2,2,6,0,0.0,1986.0,338,0,3,3,4,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,152000.0,0
7931,5,1959,1959,1148,1148,1,1,6,0,0.0,1959.0,1148,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,132500.0,0
8640,7,2007,2008,1372,1372,2,2,6,0,0.0,2008.0,0,140,4,4,5,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,250580.0,1
8750,5,1970,1970,1002,1002,2,1,5,0,76.0,1973.0,828,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,148500.0,0
10656,8,2006,2007,1638,1646,3,2,6,1,274.0,2007.0,0,80,4,4,4,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,248900.0,1
6970,4,1961,1961,1040,1120,2,1,5,0,0.0,1961.0,932,0,3,2,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,129000.0,0
14762,5,1948,1950,0,2320,2,2,7,1,0.0,1979.0,0,144,3,3,0,3,3,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,169000.0,1
9938,7,1993,1994,1050,1949,2,2,8,1,246.0,1993.0,750,90,4,4,4,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,236000.0,1
6600,5,1962,1962,894,894,1,1,5,0,0.0,1962.0,0,0,3,3,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,109500.0,0
8750,6,1998,1998,804,1682,2,2,7,0,116.0,1998.0,505,77,3,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200500.0,1
8892,5,1953,1996,105,910,2,1,5,0,0.0,1953.0,0,0,4,4,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,116000.0,0
12144,5,1949,1950,832,1268,1,1,6,1,0.0,1949.0,375,28,4,3,3,3,4,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,133000.0,0
5720,5,1941,1950,676,1131,1,1,5,0,0.0,1941.0,0,0,3,3,3,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,66500.0,0
9000,8,2007,2007,1184,2610,2,2,11,1,0.0,2007.0,64,364,4,5,4,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,303477.0,1
25286,4,1963,1963,1064,1040,2,1,5,0,0.0,1963.0,633,0,3,3,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,132250.0,0
8834,9,2004,2005,1462,2224,3,2,10,1,216.0,2004.0,1170,0,4,5,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,350000.0,1
11782,5,1961,1995,1109,1155,2,1,6,0,0.0,1987.0,899,0,3,4,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,148000.0,0
7000,5,1978,2005,864,864,1,1,6,0,90.0,1978.0,646,0,4,3,3,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,136500.0,0
7024,5,2005,2006,1090,1090,2,1,5,0,0.0,2005.0,980,49,3,3,5,3,0,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,157000.0,0
13758,7,1990,1991,1156,1717,2,2,7,1,117.0,1990.0,902,36,4,4,4,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,187500.0,1
9636,6,1992,1993,808,1593,2,2,7,1,0.0,1993.0,0,40,3,3,4,3,3,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,178000.0,1
6204,4,1912,1950,795,2230,1,1,10,0,0.0,1997.0,0,188,4,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,118500.0,0
7150,5,1967,1967,892,892,1,1,5,0,60.0,1967.0,432,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,100000.0,0
5119,9,1999,2000,1698,1709,2,2,5,1,60.0,1999.0,1238,65,4,4,5,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,328900.0,1
8393,5,1959,2005,1626,1712,2,2,8,0,122.0,2005.0,528,54,3,3,3,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,145000.0,0
16466,5,1955,1955,816,1393,1,1,8,0,0.0,1955.0,0,0,3,3,3,3,0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,135500.0,0
15865,8,1970,1970,2217,2217,2,2,8,1,0.0,1970.0,351,207,4,4,3,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,268000.0,1
12160,6,1953,1953,1505,1505,2,1,6,1,90.0,1953.0,1024,0,3,3,3,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,149500.0,0
8064,5,1949,2006,672,924,2,1,6,1,0.0,2003.0,0,0,3,3,3,3,1,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,122900.0,0
11184,6,1978,1978,918,1683,2,2,7,1,92.0,1978.0,226,0,3,3,3,3,3,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,172500.0,1
8414,6,1963,2003,1059,1068,1,1,6,0,0.0,1963.0,663,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,154500.0,0
